RPM,WOB,ROP,Depth,Claystone,Sandstone,Limestone,TRQ
159.0,4.009756551,27.29484,2688.378672,1.0,0.0,0.0,8.541653074
160.0,5.352389966,34.113216,2761.222824,1.0,0.0,0.0,5.857133537
159.0,3.991612856,21.8694,2731.169544,1.0,0.0,0.0,6.101180767
160.0,2.853096007,35.176968,2827.352232,0.0,1.0,0.0,8.419629459
160.0,9.642466601,1.9336512,2921.355905,0.0,1.0,0.0,6.589275229
159.0,0.839145885,19.181064,2698.260288,1.0,0.0,0.0,5.002968229
159.0,3.311224301,16.706088,2746.869792,1.0,0.0,0.0,4.514873768
159.0,2.494758035,19.82724,2646.279696,1.0,0.0,0.0,5.735109921
159.0,1.288202331,14.407896,2705.112192,1.0,0.0,0.0,5.613086306
160.0,3.08896404,34.09188,2759.829888,1.0,0.0,0.0,5.124991845
159.0,1.741794701,25.051512,2686.723608,1.0,0.0,0.0,5.857133537
150.0,2.716111112,40.2464016,2140.900265,1.0,0.0,0.0,3.782732076
159.0,2.648979441,25.917144,2702.381184,1.0,0.0,0.0,7.443440536
160.0,4.894261672,23.725632,2796.21996,0.0,1.0,0.0,8.907723921
160.0,10.1001413,1.7574768,2922.660754,0.0,1.0,0.0,6.223204383
150.0,1.76084558,45.274992,2264.370478,1.0,0.0,0.0,4.636897383
161.0,2.630835746,6.845808,2746.074264,1.0,0.0,0.0,3.782732076
160.0,4.440669302,18.416016,2802.184896,0.0,1.0,0.0,8.175582228
160.0,6.218751393,29.91612,2807.640816,0.0,1.0,0.0,9.639865613
159.0,2.948350405,20.095464,2668.837944,1.0,0.0,0.0,6.345227998
149.0,2.045247996,35.2187256,1988.170471,1.0,0.0,0.0,3.41666123
159.0,2.199922995,17.855184,2716.63668,1.0,0.0,0.0,7.199393306
159.0,2.948350405,19.824192,2647.815888,1.0,0.0,0.0,6.101180767
159.0,0.607813776,18.5928,2697.184344,1.0,0.0,0.0,4.148802922
74.0,1.821173366,22.8868224,1996.095881,1.0,0.0,0.0,2.196425076
160.0,9.195678117,2.478024,2915.666813,0.0,1.0,0.0,6.345227998
160.0,3.764816671,26.916888,2798.832096,0.0,1.0,0.0,8.66367669
159.0,0.839145885,20.104608,2711.900088,1.0,0.0,0.0,6.101180767
160.0,6.255038782,44.701968,2787.88368,0.0,1.0,0.0,13.05652684
160.0,7.601300936,2.234184,2920.030025,0.0,1.0,0.0,7.321416921
158.0,8.962985231,3.3601152,2925.217416,0.0,1.0,0.0,8.297605844
149.0,1.51953444,31.0710072,2402.689941,1.0,0.0,0.0,2.928566768
150.0,0.383739145,29.9042328,2500.890401,1.0,0.0,0.0,3.904755691
160.0,4.672001411,41.739312,2783.31168,1.0,0.0,0.0,6.223204383
159.0,2.88031155,26.371296,2688.055584,1.0,0.0,0.0,6.955346075
150.0,2.87849718,23.0349552,2555.727274,1.0,0.0,0.0,5.124991845
159.0,2.862167855,19.821144,2736.960744,1.0,0.0,0.0,4.270826537
80.0,11.22459679,4.9024032,2900.73999,0.0,1.0,0.0,6.955346075
159.0,6.155248461,11.908536,2723.0832,1.0,0.0,0.0,6.589275229
150.0,0.852753656,8.904732,2238.295752,1.0,0.0,0.0,2.318448692
159.0,3.62873896,19.821144,2643.341424,1.0,0.0,0.0,6.711298844
100.0,6.935427337,29.190696,2775.572808,1.0,0.0,0.0,7.443440536
100.0,6.708631152,27.825192,2774.231688,1.0,0.0,0.0,7.931534998
159.0,2.404039561,19.87296,2744.1906,1.0,0.0,0.0,3.66070846
159.0,2.862167855,17.654016,2741.258424,1.0,0.0,0.0,4.148802922
160.0,4.213873117,34.783776,2816.912832,1.0,0.0,0.0,5.735109921
160.0,2.399503637,17.66316,2801.880096,0.0,1.0,0.0,6.101180767
149.0,6.866027705,21.464016,2203.106897,1.0,0.0,0.0,5.857133537
149.0,1.518627255,29.3836344,2461.179932,1.0,0.0,0.0,4.636897383
160.0,3.976644308,29.9261784,2847.52002,0.0,1.0,0.0,9.395818382
100.0,5.574650227,27.825192,2774.256072,1.0,0.0,0.0,7.931534998
148.0,2.429894326,36.1709208,2369.157365,1.0,0.0,0.0,3.904755691
159.0,3.764816671,20.997672,2730.416688,1.0,0.0,0.0,6.101180767
149.0,1.06594207,22.5091752,2429.719971,1.0,0.0,0.0,2.928566768
160.0,3.311224301,14.334744,2746.76616,1.0,0.0,0.0,4.514873768
149.0,1.594830773,24.9896376,1899.040039,1.0,0.0,0.0,2.562495922
160.0,3.528948639,34.802064,2822.697936,0.0,1.0,0.0,8.785700305
159.0,1.288202331,21.278088,2699.327088,1.0,0.0,0.0,5.735109921
160.0,3.750301715,34.7910912,2857.611862,0.0,1.0,0.0,6.711298844
150.0,1.519988032,25.8086352,2455.334383,1.0,0.0,0.0,4.880944614
150.0,0.170550731,24.09444,2277.560059,1.0,0.0,0.0,2.196425076
159.0,4.313663439,16.233648,2724.16524,1.0,0.0,0.0,5.735109921
160.0,4.445205226,26.950416,2766.209352,1.0,0.0,0.0,6.101180767
148.0,2.719739851,42.0489888,2150.060059,1.0,0.0,0.0,3.782732076
160.0,9.871530748,1.9336512,2921.404673,0.0,1.0,0.0,6.83332246
159.0,1.90055203,19.760184,2717.767488,1.0,0.0,0.0,6.345227998
149.0,4.238820698,21.2701632,2601.169922,1.0,0.0,0.0,7.321416921
160.0,3.982541009,30.156912,2836.474896,0.0,1.0,0.0,9.883912843
160.0,3.987076932,34.77768,2821.247088,0.0,1.0,0.0,5.979157152
159.0,1.496854821,7.367016,2745.351888,1.0,0.0,0.0,2.318448692
160.0,3.306688377,12.874752,2763.112584,1.0,0.0,0.0,3.782732076
160.0,5.801446412,34.73196,2820.494232,0.0,1.0,0.0,9.395818382
160.0,4.440669302,18.98904,2802.340344,0.0,1.0,0.0,8.175582228
160.0,1.492318897,22.003512,2762.460312,1.0,0.0,0.0,1.098212538
159.0,4.218409041,23.228808,2732.845944,1.0,0.0,0.0,5.24701546
159.0,2.948350405,18.68424,2643.999792,1.0,0.0,0.0,6.223204383
159.0,1.292738255,19.909536,2710.69308,1.0,0.0,0.0,6.101180767
150.0,1.535863765,42.5095416,2221.419922,1.0,0.0,0.0,4.026779307
74.0,3.786589105,14.2618968,2519.763312,1.0,0.0,0.0,6.467251614
160.0,3.760280747,31.3944,2829.159696,0.0,1.0,0.0,7.931534998
159.0,3.311224301,19.952208,2734.583304,1.0,0.0,0.0,5.002968229
117.0,11.68998256,0.8860536,2903.98901,0.0,1.0,0.0,9.395818382
160.0,2.399503637,30.431232,2830.391088,0.0,1.0,0.0,5.613086306
159.0,4.218409041,17.535144,2750.02752,1.0,0.0,0.0,7.07736969
160.0,3.738961906,29.9030136,2896.477824,0.0,1.0,0.0,5.002968229
148.0,2.426265587,27.5786088,2559.600098,1.0,0.0,0.0,5.369039075
159.0,6.713167076,15.992856,2723.854344,1.0,0.0,0.0,6.345227998
159.0,6.014634826,18.92808,2724.924192,1.0,0.0,0.0,7.931534998
160.0,5.801446412,24.554688,2795.796288,0.0,1.0,0.0,11.104149
160.0,4.218409041,45.214032,2785.576344,1.0,0.0,0.0,7.443440536
160.0,2.630835746,6.845808,2745.955392,1.0,0.0,0.0,3.782732076
159.0,3.855535145,19.760184,2658.163848,1.0,0.0,0.0,6.589275229
159.0,0.6123497,15.313152,2715.441864,1.0,0.0,0.0,5.24701546
138.0,12.14493571,1.2127992,2902.817359,0.0,1.0,0.0,6.589275229
160.0,3.764816671,28.190952,2753.724744,1.0,0.0,0.0,6.467251614
159.0,0.6123497,20.068032,2711.061888,1.0,0.0,0.0,5.369039075
159.0,3.401942775,19.815048,2662.586496,1.0,0.0,0.0,6.955346075
159.0,3.084428116,13.508736,2727.511944,1.0,0.0,0.0,4.392850153
154.0,11.2359366,1.0229088,2903.061199,0.0,1.0,0.0,5.613086306
149.0,2.884393881,44.7044064,2375.507568,0.0,0.0,1.0,8.785700305
100.0,4.662929564,15.937992,2772.18648,1.0,0.0,0.0,6.345227998
160.0,3.075356269,30.156912,2832.981888,0.0,1.0,0.0,7.565464152
160.0,5.347854042,45.214032,2785.652544,1.0,0.0,0.0,8.297605844
159.0,3.62873896,19.802856,2659.584216,1.0,0.0,0.0,6.467251614
160.0,6.708631152,32.88792,2768.675184,1.0,0.0,0.0,7.931534998
149.0,4.239727882,22.6103688,2582.770349,1.0,0.0,0.0,6.467251614
159.0,4.445205226,20.058888,2729.80404,1.0,0.0,0.0,5.369039075
160.0,3.302152454,30.163008,2835.344088,0.0,1.0,0.0,8.66367669
159.0,0.90718474,20.104608,2674.784592,1.0,0.0,0.0,4.514873768
150.0,1.525884733,40.0650456,2328.408653,1.0,0.0,0.0,3.782732076
160.0,5.801446412,31.854648,2792.812296,0.0,1.0,0.0,10.00593646
159.0,3.084428116,17.071848,2740.94448,1.0,0.0,0.0,5.124991845
160.0,3.315760225,20.958048,2751.74964,1.0,0.0,0.0,5.24701546
154.0,10.55736241,0.8132064,2903.414767,0.0,1.0,0.0,5.369039075
160.0,3.084428116,19.824192,2743.056744,1.0,0.0,0.0,5.002968229
159.0,3.311224301,19.769328,2734.830192,1.0,0.0,0.0,5.002968229
149.0,1.367580996,25.053036,1924.879056,1.0,0.0,0.0,2.562495922
159.0,2.494758035,14.956536,2642.50932,1.0,0.0,0.0,5.24701546
159.0,1.36077711,20.52828,2667.615696,1.0,0.0,0.0,5.124991845
159.0,7.166759446,22.323552,2733.458592,1.0,0.0,0.0,7.199393306
150.0,0.003628739,24.092916,1915.196779,1.0,0.0,0.0,0.732141692
150.0,2.878043588,26.985468,2535.889893,1.0,0.0,0.0,5.857133537
150.0,2.66803032,45.274992,2263.012594,1.0,0.0,0.0,6.467251614
160.0,3.306688377,30.781752,2812.575528,1.0,0.0,0.0,3.904755691
160.0,5.801446412,34.722816,2820.320496,0.0,1.0,0.0,9.395818382
160.0,4.445205226,36.13404,2779.507776,1.0,0.0,0.0,6.345227998
160.0,2.848560084,31.623,2828.400744,0.0,1.0,0.0,6.711298844
160.0,10.09968771,2.464308,2924.804107,0.0,1.0,0.0,7.809511382
149.0,2.274765736,40.0626072,2015.369909,1.0,0.0,0.0,3.538684845
149.0,1.365766626,25.0475496,1934.932274,1.0,0.0,0.0,2.806543153
160.0,3.302152454,30.172152,2831.19576,0.0,1.0,0.0,7.931534998
159.0,2.26796185,20.948904,2665.116336,1.0,0.0,0.0,4.636897383
159.0,0.839145885,14.566392,2707.239696,1.0,0.0,0.0,5.124991845
160.0,3.991612856,30.169104,2756.086944,1.0,0.0,0.0,5.857133537
149.0,1.975394771,45.2865744,2348.66749,1.0,0.0,0.0,5.124991845
160.0,5.121057857,40.635936,2788.743216,0.0,1.0,0.0,12.93450323
159.0,1.81436948,20.10156,2671.584192,1.0,0.0,0.0,5.369039075
159.0,3.991612856,21.68652,2730.876936,1.0,0.0,0.0,5.979157152
160.0,4.440669302,23.725632,2796.238248,0.0,1.0,0.0,8.907723921
160.0,3.306688377,30.163008,2836.173144,0.0,1.0,0.0,9.029747536
149.0,2.490222111,40.0696176,2129.993302,1.0,0.0,0.0,3.538684845
159.0,0.607813776,19.040856,2697.03804,1.0,0.0,0.0,4.148802922
158.0,8.056707676,3.407664,2925.438701,0.0,1.0,0.0,7.931534998
160.0,3.769352595,30.169104,2756.059512,1.0,0.0,0.0,5.857133537
149.0,2.200376587,25.555956,2455.23999,1.0,0.0,0.0,5.369039075
150.0,2.274765736,40.2464016,2062.716017,1.0,0.0,0.0,3.294637614
160.0,4.445205226,36.505896,2779.632744,1.0,0.0,0.0,6.345227998
159.0,1.97312681,17.6022,2708.507664,1.0,0.0,0.0,2.684519538
159.0,5.220848179,19.824192,2726.295792,1.0,0.0,0.0,7.07736969
159.0,1.81436948,20.107656,2672.187696,1.0,0.0,0.0,5.369039075
150.0,2.046155181,29.8972224,2081.860505,1.0,0.0,0.0,3.294637614
160.0,5.352389966,34.116264,2760.738192,1.0,0.0,0.0,8.297605844
150.0,1.758577618,44.9128896,2246.068762,1.0,0.0,0.0,4.514873768
158.0,3.764816671,18.083784,2750.512152,1.0,0.0,0.0,4.636897383
159.0,4.672001411,20.659344,2734.217544,1.0,0.0,0.0,6.467251614
159.0,2.199922995,12.377928,2709.47388,1.0,0.0,0.0,6.467251614
160.0,2.853096007,35.176968,2827.458912,0.0,1.0,0.0,7.321416921
159.0,3.855535145,19.790664,2660.175528,1.0,0.0,0.0,6.711298844
160.0,4.78086358,29.91612,2807.19276,0.0,1.0,0.0,10.24998369
160.0,3.528948639,30.156912,2833.509192,0.0,1.0,0.0,9.273794767
150.0,1.816637442,39.8263872,2215.245252,1.0,0.0,0.0,4.026779307
159.0,0.390089438,12.377928,2709.45864,1.0,0.0,0.0,6.467251614
159.0,1.97312681,19.284696,2720.21808,1.0,0.0,0.0,6.467251614
160.0,4.218409041,34.110168,2757.696288,1.0,0.0,0.0,5.979157152
159.0,1.133980925,20.098512,2680.444728,1.0,0.0,0.0,4.636897383
160.0,10.32739108,1.9336512,2921.46289,0.0,1.0,0.0,6.711298844
150.0,2.946082443,42.0438072,2148.396821,1.0,0.0,0.0,4.026779307
160.0,4.440669302,14.35608,2763.947736,1.0,0.0,0.0,5.613086306
160.0,3.987076932,30.169104,2839.995336,0.0,1.0,0.0,9.395818382
160.0,10.32875186,4.340352,2915.209308,0.0,1.0,0.0,6.223204383
160.0,4.213873117,30.156912,2841.729648,0.0,1.0,0.0,9.761889228
159.0,6.014634826,19.260312,2725.1406,1.0,0.0,0.0,6.83332246
159.0,3.701313739,19.330416,2719.309776,1.0,0.0,0.0,6.711298844
160.0,4.213873117,34.786824,2816.53488,1.0,0.0,0.0,6.223204383
150.0,1.820266181,35.202876,1990.840214,1.0,0.0,0.0,3.41666123
160.0,7.610826376,2.9775912,2918.570947,0.0,1.0,0.0,8.419629459
150.0,1.761752765,45.2692008,2224.249044,1.0,0.0,0.0,4.636897383
150.0,1.529513472,40.0650456,2327.807587,1.0,0.0,0.0,4.026779307
160.0,3.057666166,17.1925488,2881.389893,0.0,1.0,0.0,3.050590384
160.0,6.177928079,29.922216,2806.168632,0.0,1.0,0.0,6.223204383
150.0,2.507005029,40.2418296,2064.560666,1.0,0.0,0.0,3.538684845
160.0,3.760280747,33.872424,2815.461984,1.0,0.0,0.0,4.392850153
159.0,0.15875733,21.116544,2695.556712,1.0,0.0,0.0,4.270826537
160.0,4.213873117,23.524464,2797.015488,0.0,1.0,0.0,9.639865613
100.0,6.708631152,27.182064,2773.850688,1.0,0.0,0.0,8.297605844
149.0,0.838692292,30.1227744,2474.242956,1.0,0.0,0.0,3.294637614
159.0,0.390089438,12.377928,2709.376344,1.0,0.0,0.0,4.026779307
159.0,3.315760225,17.071848,2740.95972,1.0,0.0,0.0,5.124991845
159.0,2.422183256,17.577816,2705.569392,1.0,0.0,0.0,6.711298844
159.0,2.948350405,19.79676,2652.387888,1.0,0.0,0.0,6.345227998
160.0,3.760280747,33.887664,2815.839936,1.0,0.0,0.0,4.880944614
100.0,5.121057857,21.211032,2772.561384,1.0,0.0,0.0,7.321416921
160.0,10.55464086,1.7842992,2923.475789,0.0,1.0,0.0,8.175582228
160.0,5.574650227,33.256728,2769.1842,1.0,0.0,0.0,7.321416921
160.0,6.028242597,25.106376,2795.485392,0.0,1.0,0.0,11.34819623
160.0,3.987076932,26.910792,2798.204208,0.0,1.0,0.0,9.151771151
160.0,8.9589029,28.2464256,2896.814628,0.0,1.0,0.0,11.71426707
160.0,5.335153456,33.7242912,2857.089739,0.0,1.0,0.0,8.297605844
100.0,7.611279969,30.531816,2776.08792,1.0,0.0,0.0,10.86010177
75.0,1.065034885,7.74192,2384.909734,1.0,0.0,0.0,2.440472307
160.0,5.801446412,31.854648,2792.74524,0.0,1.0,0.0,11.104149
160.0,5.125593781,26.01468,2762.268288,1.0,0.0,0.0,2.928566768
160.0,2.408575485,29.928312,2810.856456,1.0,0.0,0.0,4.758920999
149.0,1.142145588,25.121616,1901.686214,1.0,0.0,0.0,2.440472307
159.0,5.973811513,16.355568,2723.549544,1.0,0.0,0.0,6.223204383
160.0,10.77508675,1.8288,2922.010615,0.0,1.0,0.0,7.443440536
159.0,1.292738255,18.233136,2705.813232,1.0,0.0,0.0,5.979157152
160.0,3.079892192,34.811208,2822.176728,0.0,1.0,0.0,8.053558613
160.0,6.939963261,35.579304,2777.65764,1.0,0.0,0.0,8.785700305
160.0,3.538020486,19.882104,2747.455008,1.0,0.0,0.0,4.026779307
159.0,2.630835746,19.821144,2736.381624,1.0,0.0,0.0,3.904755691
149.0,1.979477103,44.9043552,2285.429932,1.0,0.0,0.0,4.880944614
149.0,2.270683404,29.9112432,2085.500731,1.0,0.0,0.0,3.294637614
150.0,1.140784811,25.1149104,1905.49591,1.0,0.0,0.0,2.562495922
160.0,4.440669302,23.152608,2796.543048,0.0,1.0,0.0,8.907723921
159.0,6.259574706,16.050768,2749.50936,1.0,0.0,0.0,4.636897383
148.0,3.174239405,42.0514272,2154.774151,1.0,0.0,0.0,4.636897383
160.0,3.982541009,30.169104,2836.322496,0.0,1.0,0.0,9.883912843
160.0,3.760280747,34.326576,2815.92528,1.0,0.0,0.0,4.880944614
160.0,3.079892192,34.354008,2813.617944,1.0,0.0,0.0,5.124991845
160.0,5.121057857,42.35196,2783.60124,1.0,0.0,0.0,6.83332246
160.0,4.644332276,15.2790144,2882.613386,0.0,1.0,0.0,9.395818382
159.0,3.401942775,19.818096,2649.36732,1.0,0.0,0.0,6.83332246
159.0,4.676537335,17.0688,2740.465944,1.0,0.0,0.0,6.467251614
160.0,3.306688377,34.783776,2823.740352,0.0,1.0,0.0,7.687487767
149.0,1.749052179,45.274992,2351.419922,1.0,0.0,0.0,4.880944614
160.0,6.028242597,25.124664,2795.33604,0.0,1.0,0.0,11.34819623
159.0,6.032778521,20.769072,2730.252096,1.0,0.0,0.0,6.467251614
160.0,3.760280747,28.02636,2766.657408,1.0,0.0,0.0,4.758920999
160.0,5.125593781,31.802832,2762.115888,1.0,0.0,0.0,5.857133537
150.0,2.270683404,29.917644,2089.140958,1.0,0.0,0.0,3.050590384
160.0,9.64609534,1.6416528,2923.749804,0.0,1.0,0.0,6.589275229
160.0,4.894261672,34.667952,2817.60168,1.0,0.0,0.0,7.07736969
160.0,5.053019002,29.922216,2808.140688,0.0,1.0,0.0,9.395818382
159.0,3.17514659,19.821144,2654.783616,1.0,0.0,0.0,6.345227998
159.0,2.72155422,19.818096,2648.410248,1.0,0.0,0.0,6.101180767
160.0,3.079892192,34.789872,2814.084288,1.0,0.0,0.0,5.613086306
159.0,2.494758035,20.104608,2669.75844,1.0,0.0,0.0,6.223204383
159.0,1.292738255,29.928312,2692.167336,1.0,0.0,0.0,5.369039075
149.0,0.612803292,29.0264088,2421.868867,1.0,0.0,0.0,2.928566768
139.0,10.33056623,0.8525256,2902.520019,0.0,1.0,0.0,5.002968229
160.0,3.29580216,34.780728,2860.139893,0.0,1.0,0.0,5.857133537
159.0,2.72155422,19.830288,2646.892344,1.0,0.0,0.0,5.857133537
159.0,3.99614878,12.286488,2728.709808,1.0,0.0,0.0,6.345227998
160.0,6.182464003,29.922216,2811.30756,1.0,0.0,0.0,5.613086306
159.0,1.746330625,29.891736,2690.198328,1.0,0.0,0.0,6.223204383
159.0,0.834609961,15.752064,2704.654992,1.0,0.0,0.0,4.636897383
160.0,6.708631152,33.076896,2768.98608,1.0,0.0,0.0,7.931534998
158.0,9.878334634,5.7777888,2907.559742,0.0,1.0,0.0,8.053558613
159.0,2.199922995,12.35964,2709.690288,1.0,0.0,0.0,6.467251614
160.0,2.875775626,29.928312,2810.832072,1.0,0.0,0.0,4.758920999
160.0,10.55146571,1.865376,2921.598526,0.0,1.0,0.0,6.467251614
160.0,4.894261672,34.140648,2819.27808,1.0,0.0,0.0,7.321416921
150.0,2.048423143,30.9119016,2023.382491,1.0,0.0,0.0,3.050590384
74.0,1.820719773,20.1064368,1996.847518,1.0,0.0,0.0,2.562495922
160.0,7.836715376,2.7002232,2917.026526,0.0,1.0,0.0,5.979157152
148.0,1.293645439,31.2426096,2437.68372,1.0,0.0,0.0,3.538684845
160.0,4.440669302,18.031968,2802.120888,0.0,1.0,0.0,8.175582228
160.0,5.125593781,37.615368,2781.047016,1.0,0.0,0.0,6.589275229
150.0,3.333450327,20.7361536,2553.481812,1.0,0.0,0.0,5.369039075
159.0,9.874252303,6.0140088,2907.880087,0.0,1.0,0.0,7.931534998
159.0,1.968590886,14.15796,2705.413944,1.0,0.0,0.0,5.979157152
159.0,3.769352595,22.67712,2732.388744,1.0,0.0,0.0,5.979157152
160.0,10.55010493,1.8288,2922.115162,0.0,1.0,0.0,7.199393306
160.0,5.574650227,33.244536,2769.287832,1.0,0.0,0.0,7.321416921
158.0,3.311224301,14.334744,2746.714344,1.0,0.0,0.0,4.514873768
149.0,2.193572701,26.2198104,2606.737382,1.0,0.0,0.0,5.613086306
159.0,3.855535145,19.769328,2660.605296,1.0,0.0,0.0,6.83332246
159.0,1.51953444,15.288768,2721.479952,1.0,0.0,0.0,4.758920999
160.0,7.842612077,14.21892,2804.016744,0.0,1.0,0.0,6.589275229
160.0,2.399503637,21.058632,2802.977376,0.0,1.0,0.0,3.050590384
160.0,6.182464003,29.833824,2811.499584,1.0,0.0,0.0,5.613086306
159.0,0.226796185,20.10156,2676.777984,1.0,0.0,0.0,3.294637614
160.0,4.672001411,40.267128,2782.558824,1.0,0.0,0.0,6.467251614
160.0,10.1001413,1.6706088,2922.801571,0.0,1.0,0.0,6.589275229
148.0,3.782053181,24.2111784,2617.211225,1.0,0.0,0.0,7.931534998
160.0,6.259574706,46.088808,2786.95404,1.0,0.0,0.0,9.151771151
159.0,2.041165665,20.930616,2664.418344,1.0,0.0,0.0,5.369039075
159.0,2.72155422,20.357592,2667.932688,1.0,0.0,0.0,6.223204383
160.0,3.306688377,31.623,2828.425128,0.0,1.0,0.0,7.809511382
160.0,3.987076932,26.65476,2797.932936,0.0,1.0,0.0,9.029747536
148.0,2.948350405,42.0514272,2151.585638,1.0,0.0,0.0,3.538684845
158.0,7.829911491,3.6030408,2925.511243,0.0,1.0,0.0,8.175582228
159.0,1.06594207,24.469344,2701.91484,1.0,0.0,0.0,5.613086306
160.0,2.404039561,19.824192,2743.968096,1.0,0.0,0.0,3.66070846
159.0,3.17514659,19.769328,2657.767608,1.0,0.0,0.0,5.24701546
160.0,4.445205226,34.119312,2761.649544,1.0,0.0,0.0,5.857133537
160.0,3.306688377,26.919936,2799.594096,0.0,1.0,0.0,6.83332246
100.0,6.935427337,8.827008,2771.451912,1.0,0.0,0.0,10.00593646
160.0,3.324832072,29.919168,2805.696192,0.0,1.0,0.0,5.857133537
149.0,1.818905404,35.2062288,1980.685802,1.0,0.0,0.0,3.294637614
149.0,1.593923588,30.1566072,1952.477477,1.0,0.0,0.0,2.928566768
160.0,3.306688377,30.15996,2835.795192,0.0,1.0,0.0,9.029747536
149.0,2.199922995,30.4455576,2515.412292,1.0,0.0,0.0,4.514873768
160.0,5.106996494,36.2523024,2863.922746,0.0,1.0,0.0,6.467251614
149.0,2.561436113,39.808404,2170.051032,1.0,0.0,0.0,4.026779307
159.0,3.17514659,19.793712,2652.982248,1.0,0.0,0.0,6.101180767
74.0,3.860978253,20.6480664,1993.446254,1.0,0.0,0.0,4.636897383
160.0,3.075356269,30.1752,2831.296344,0.0,1.0,0.0,7.931534998
150.0,4.998587917,34.7843856,1975.992797,1.0,0.0,0.0,6.101180767
159.0,0.45359237,20.10156,2678.753088,1.0,0.0,0.0,3.538684845
159.0,3.08896404,19.821144,2735.738496,1.0,0.0,0.0,4.636897383
159.0,2.857631931,19.824192,2739.091296,1.0,0.0,0.0,4.026779307
159.0,1.741794701,25.045416,2686.82724,1.0,0.0,0.0,5.857133537
159.0,2.26796185,19.818096,2656.039392,1.0,0.0,0.0,5.369039075
160.0,5.121057857,13.505688,2762.871792,1.0,0.0,0.0,4.026779307
160.0,3.987076932,25.030176,2797.463544,0.0,1.0,0.0,9.151771151
150.0,1.064581292,31.039308,2424.550049,1.0,0.0,0.0,3.538684845
159.0,2.948350405,19.805904,2653.561368,1.0,0.0,0.0,5.979157152
150.0,1.143959957,25.121616,1913.890711,1.0,0.0,0.0,2.562495922
159.0,5.447644364,19.815048,2726.445144,1.0,0.0,0.0,7.199393306
150.0,3.328914403,29.8813728,2623.26001,1.0,0.0,0.0,8.66367669
159.0,4.109546872,19.260312,2725.15584,1.0,0.0,0.0,6.83332246
160.0,6.259574706,46.094904,2786.67972,1.0,0.0,0.0,9.151771151
159.0,2.26796185,19.793712,2659.285512,1.0,0.0,0.0,5.369039075
160.0,4.213873117,30.156912,2841.501048,0.0,1.0,0.0,9.639865613
160.0,2.630835746,34.09188,2759.174568,1.0,0.0,0.0,3.904755691
159.0,3.17514659,18.129504,2643.932736,1.0,0.0,0.0,6.223204383
160.0,10.32285516,1.7763744,2921.878637,0.0,1.0,0.0,6.345227998
100.0,5.125593781,9.49452,2745.0288,1.0,0.0,0.0,4.758920999
149.0,1.977209141,45.2865744,2352.72998,1.0,0.0,0.0,5.24701546
160.0,7.842612077,35.320224,2778.562896,1.0,0.0,0.0,6.711298844
160.0,5.801446412,29.83992,2793.199392,0.0,1.0,0.0,10.00593646
160.0,3.306688377,30.163008,2836.221912,0.0,1.0,0.0,9.883912843
159.0,1.514998516,21.156168,2699.159448,1.0,0.0,0.0,5.857133537
160.0,2.404039561,20.199096,2744.626464,1.0,0.0,0.0,3.172613999
160.0,9.651538449,2.1817584,2915.97649,0.0,1.0,0.0,8.053558613
159.0,1.133980925,20.095464,2680.57884,1.0,0.0,0.0,4.636897383
160.0,8.742539339,6.7110864,2914.667983,0.0,1.0,0.0,9.151771151
149.0,2.275219328,40.0604736,2016.57204,1.0,0.0,0.0,3.66070846
160.0,2.862167855,15.249144,2748.588864,1.0,0.0,0.0,4.880944614
160.0,3.533484562,30.163008,2836.700448,0.0,1.0,0.0,9.029747536
160.0,5.125593781,40.06596,2782.080288,1.0,0.0,0.0,7.321416921
160.0,4.672001411,24.47544,2764.968816,1.0,0.0,0.0,7.443440536
159.0,3.538020486,19.818096,2739.40524,1.0,0.0,0.0,3.66070846
160.0,9.64609534,2.464308,2924.852875,0.0,1.0,0.0,8.053558613
160.0,4.209337194,30.163008,2841.979584,0.0,1.0,0.0,9.761889228
80.0,12.13042075,8.060436,2901.041899,0.0,1.0,0.0,8.297605844
160.0,1.950447191,9.49452,2745.132432,1.0,0.0,0.0,2.562495922
150.0,1.984920211,45.271944,2275.252752,1.0,0.0,0.0,4.636897383
159.0,3.62873896,19.812,2651.464344,1.0,0.0,0.0,6.467251614
150.0,2.044340812,29.9127672,2095.947446,1.0,0.0,0.0,2.928566768
150.0,3.333450327,24.9033792,2539.860107,1.0,0.0,0.0,6.223204383
159.0,2.26796185,20.43684,2667.765048,1.0,0.0,0.0,5.857133537
149.0,2.498840366,39.5459712,2018.962891,1.0,0.0,0.0,3.66070846
149.0,3.558432143,29.746956,2545.389893,1.0,0.0,0.0,6.589275229
160.0,3.084428116,26.80716,2799.828792,0.0,1.0,0.0,6.711298844
150.0,1.819812588,24.13254,2079.155405,1.0,0.0,0.0,2.806543153
158.0,3.297162938,5.8859928,2927.65033,0.0,1.0,0.0,4.514873768
159.0,0.226796185,20.10156,2676.762744,1.0,0.0,0.0,3.538684845
160.0,2.161821235,26.0722872,2861.223132,0.0,1.0,0.0,3.904755691
160.0,7.835354599,2.633472,2918.032975,0.0,1.0,0.0,6.711298844
158.0,3.764816671,18.102072,2750.527392,1.0,0.0,0.0,4.636897383
160.0,3.755744824,34.805112,2822.002992,0.0,1.0,0.0,7.809511382
141.0,10.09515179,2.0698968,2902.052006,0.0,1.0,0.0,5.979157152
